sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC1379,TRIP212,2024-02-06 15:05:00,1260,0.2,0.2,9.8,0,28.6906,77.1136
ACC1380,TRIP213,2024-02-06 15:51:00,0,0.3,0.2,9.8,0,22.5748,88.3636
ACC1381,TRIP213,2024-02-06 15:53:53,173,0.6,0.2,9.8,49,22.5785,88.353
ACC1382,TRIP213,2024-02-06 15:56:46,346,3.5,2.1,9.1,19,22.5839,88.3426
ACC1383,TRIP213,2024-02-06 15:57:16,376,1.4,0.8,9.7,16,22.586,88.3451
ACC1384,TRIP213,2024-02-06 16:11:00,1200,0.3,0.2,9.8,0,22.6148,88.2893
ACC1385,TRIP214,2024-02-06 16:58:00,0,0.2,0.2,9.8,0,12.9712,77.5948
ACC1386,TRIP214,2024-02-06 17:02:40,280,0.3,0.4,9.6,42,12.9823,77.5868
ACC1387,TRIP214,2024-02-06 17:07:20,560,0.6,0.3,9.8,59,12.9915,77.5777
ACC1388,TRIP214,2024-02-06 17:12:00,840,0.6,0.4,9.6,57,13.001,77.57
ACC1389,TRIP214,2024-02-06 17:16:40,1120,0.2,0.2,9.7,56,13.0113,77.5629
ACC1390,TRIP214,2024-02-06 17:21:20,1400,0.8,0.5,9.6,41,13.021,77.5544
ACC1391,TRIP214,2024-02-06 17:26:00,1680,0.3,0.2,9.8,0,13.0324,77.5468
ACC1392,TRIP215,2024-02-06 17:05:00,0,0.2,0.1,9.8,0,13.0834,80.27
ACC1393,TRIP215,2024-02-06 17:08:40,220,0.7,0.4,9.6,37,13.0955,80.2773
ACC1394,TRIP215,2024-02-06 17:12:20,440,0.5,0.1,9.5,49,13.1088,80.286
ACC1395,TRIP215,2024-02-06 17:16:00,660,0.4,0.5,9.5,51,13.1202,80.2925
ACC1396,TRIP215,2024-02-06 17:19:40,880,0.7,0.3,9.7,55,13.1337,80.3
ACC1397,TRIP215,2024-02-06 17:23:20,1100,0.4,0.4,9.7,37,13.1466,80.3067
ACC1398,TRIP215,2024-02-06 17:27:00,1320,0.1,0.1,9.8,0,13.1573,80.3138
ACC1399,TRIP216,2024-02-06 06:12:00,0,0.4,0.1,9.8,0,13.0811,80.2697
ACC1400,TRIP216,2024-02-06 06:15:48,228,0.6,0.3,9.5,55,13.0742,80.2866
ACC1401,TRIP216,2024-02-06 06:19:36,456,3.2,2.0,9.2,15,13.0656,80.3027
ACC1402,TRIP216,2024-02-06 06:20:06,486,1.2,0.9,9.6,35,13.0675,80.304
ACC1403,TRIP216,2024-02-06 06:31:00,1140,0.3,0.1,9.8,0,13.0414,80.3491
ACC1404,TRIP217,2024-02-06 07:19:00,0,0.1,0.2,9.8,0,28.6135,77.2081
ACC1405,TRIP217,2024-02-06 07:24:40,340,0.6,0.2,9.7,39,28.6019,77.2208
ACC1406,TRIP217,2024-02-06 07:30:20,680,0.6,0.3,9.8,47,28.591,77.2304
ACC1407,TRIP217,2024-02-06 07:36:00,1020,0.3,0.2,9.6,59,28.5812,77.2425
ACC1408,TRIP217,2024-02-06 07:41:40,1360,0.3,0.4,9.6,47,28.57,77.253
ACC1409,TRIP217,2024-02-06 07:47:20,1700,0.7,0.4,9.6,42,28.5578,77.263
ACC1410,TRIP217,2024-02-06 07:53:00,2040,0.2,0.1,9.8,0,28.5468,77.2747
ACC1411,TRIP218,2024-02-06 08:26:00,0,0.4,0.1,9.8,0,13.0819,80.2694
ACC1412,TRIP218,2024-02-06 08:36:12,612,0.6,0.1,9.8,43,13.1028,80.2482
ACC1413,TRIP218,2024-02-06 08:46:25,1225,3.7,2.3,9.1,16,13.1222,80.2259
ACC1414,TRIP218,2024-02-06 08:46:55,1255,1.5,1.0,9.6,30,13.1252,80.2273
ACC1415,TRIP218,2024-02-06 08:49:44,1424,2.9,1.5,9.4,5,13.129,80.2193
ACC1416,TRIP218,2024-02-06 08:50:14,1454,1.2,0.6,9.8,19,13.1319,80.2207
ACC1417,TRIP218,2024-02-06 08:50:40,1480,0.6,0.3,9.7,19,13.1319,80.2158
ACC1418,TRIP218,2024-02-06 08:51:10,1510,0.3,0.2,9.8,19,13.1345,80.2173
ACC1419,TRIP218,2024-02-06 09:01:00,2100,0.2,0.2,9.8,0,13.1535,80.1944
ACC1420,TRIP219,2024-02-06 09:33:00,0,0.4,0.2,9.8,0,28.6135,77.2097
ACC1421,TRIP219,2024-02-06 09:42:38,578,0.7,0.3,9.7,38,28.5694,77.1633
ACC1422,TRIP219,2024-02-06 09:52:16,1156,2.9,1.5,9.4,27,28.5259,77.1167
ACC1423,TRIP219,2024-02-06 09:52:46,1186,1.1,0.5,9.8,24,28.5278,77.1183
ACC1424,TRIP219,2024-02-06 09:52:32,1172,3.4,2.2,9.2,21,28.5229,77.1165
ACC1425,TRIP219,2024-02-06 09:53:02,1202,1.3,1.0,9.5,23,28.5246,77.118
ACC1426,TRIP219,2024-02-06 09:51:00,1080,0.2,0.1,9.8,0,28.5318,77.1216
ACC1427,TRIP220,2024-02-06 10:40:00,0,0.3,0.2,9.8,0,13.082,80.2715
ACC1428,TRIP220,2024-02-06 10:45:50,350,0.5,0.4,9.5,44,13.0703,80.257
ACC1429,TRIP220,2024-02-06 10:51:40,700,0.7,0.3,9.6,51,13.0568,80.2434
ACC1430,TRIP220,2024-02-06 10:57:30,1050,0.8,0.4,9.5,52,13.0432,80.2296
ACC1431,TRIP220,2024-02-06 11:03:20,1400,0.4,0.5,9.6,48,13.029,80.2166
ACC1432,TRIP220,2024-02-06 11:09:10,1750,0.3,0.1,9.7,40,13.0159,80.2027
ACC1433,TRIP220,2024-02-06 11:15:00,2100,0.2,0.2,9.8,0,13.0022,80.1876
